Index;Altitude;Certification;Code postal;Consommation;Année Construction;kgCO2;Coût des travaux;€/m²;kgCO2/€;Département;Emission CO2;Emission CO3;Fiabilité;Livraison;Niv. énergetique;Permis;Respect Effinergie+;Respect RT2012;SDP;SRT;Shon;Shon RT;Surface;Surface reglementaire;Travaux;Type bâtiment;Usage principal;Ville;Zone climatique;_graph-conso-globale_5 usages réglementaires;_graph-conso-globale_Autres Usages;_graph-conso-globale_Mobilité / Déplacements;_graph-pie-contrib_Chantier;_graph-pie-contrib_Eau;_graph-pie-contrib_Energie;_graph-pie-contrib_Produits de Constructions et Equipements;E,GES;_graph-pie-decomp-composant_Appareils élévateurs;_graph-pie-decomp-composant_Chauffage, ventilation, ECS, froid;_graph-pie-decomp-composant_Cloisonnement, Doublage, Menuiseries intérieures;_graph-pie-decomp-composant_Couverture,Charpente, Étanchéité;_graph-pie-decomp-composant_Equipements de production d’énergie;_graph-pie-decomp-composant_Façades et menuiseries extérieures;_graph-pie-decomp-composant_Fluides frigorigènes;_graph-pie-decomp-composant_Fondations et infrastructures;_graph-pie-decomp-composant_Maçonnerie, Superstructure;_graph-pie-decomp-composant_Revêtements sol mur et plafonds, chapes, décoration;_graph-pie-decomp-composant_Réseaux de communication;_graph-pie-decomp-composant_Réseaux d’énergie;_graph-pie-decomp-composant_Sanitaire;_graph-pie-decomp-composant_VRD;Colonne2;_graph-pie-eges_obs_Chauffage;_graph-pie-eges_obs_ECS;_graph-pie-eges_obs_Eclairage;_graph-pie-eges_obs_Refroidissement;_graph-pie-eges_obs_VMC & Auxiliaires;_graph-pie-perf_obs_Auxiliaires;_graph-pie-perf_obs_Chauffage;_graph-pie-perf_obs_ECS;_graph-pie-perf_obs_Eclairage;_graph-pie-perf_obs_Refroidissement;_graph-pie-perf_obs_VMC;Colonne1;_graph-pie-phase_Construction;_graph-pie-phase_Fin de vie;_graph-pie-phase_Production;_graph-pie-phase_Utilisation;_graph-pie-repart_deperd2_Autres planchers hauts et toitures (A2);_graph-pie-repart_deperd2_Liaisons plancher bas avec mur (L8);_graph-pie-repart_deperd2_Liaisons plancher haut A3 avec mur (L10);_graph-pie-repart_deperd2_Liaisons plancher intermédiaire avec mur (L9);_graph-pie-repart_deperd2_Parois verticales opaques (A1);_graph-pie-repart_deperd2_Parois vitrées non résidentiel (A6);_graph-pie-repart_deperd2_Parois vitrées résidentiel (A7);_graph-pie-repart_deperd2_Planchers bas (A4);_graph-pie-repart_deperd2_Planchers hauts en béton ou en maçonnerie (A3);_graph-pie-repart_deperd2_Portes (A5);Colonne3;_graph_donne_eco_Autres;_graph_donne_eco_Chauffage - VMC - Plomberie;_graph_donne_eco_Chauffage, ECS, Ventilation;_graph_donne_eco_Clos Couvert;kgCO2/€ Clos couvert;_graph_donne_eco_ENR;_graph_donne_eco_Electricité;_graph_donne_eco_Electricité - PV;_graph_donne_eco_Gros Oeuvre - Structure - Bardage;kgCO2/€ gros œuvre structure bardage;_graph_donne_eco_Second Œuvre3;kgCO2/€ second œuvre;_graph_donne_eco_Système CVC - Electricité;_index_num;_repart_deperd_Baies en hiver;_repart_deperd_Murs;_repart_deperd_Plancher bas;_repart_deperd_Ponts thermiques;_repart_deperd_Toitures;url
9789;360;;25700;60;1912;;;;;;12;600;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;276;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Valentigney;H1c;;;;;;;;0;;;;;;;;;;;;;;;;8.96;3.98;0.16;;0.02;;36;16;6;;1;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9789;;;;;;https://www.observatoirebbc.org/projets/renovation/9789
9854;326;;25700;71;1950;;;;;;16;800;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;145;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Valentigney;H1c;;;;;;;;0;;;;;;;;;;;;;;;;10.71;4.73;0.16;;0.05;;43;19;6;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9854;;;;;;https://www.observatoirebbc.org/projets/renovation/9854
1619;350;;25720;55.9;;;;0;;;;0;Certifié. Appel à projets;12-2008;BBC-Effinergie;2010-04-01;;;;;202;;202;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Larnod;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.37;37.4;19.07;6.68;;5.38;;;;;;;6.94;;6.85;24.32;;68.33;15.73;14.68;3.89;0;;;;;;;;;;;;;;1619;;;;;;https://www.observatoirebbc.org/projets/neuf/1619
8990;270;;25720;81.65;1970;;45068;406.018018018018;0;;17;850;Perf In Mind. Effilogis;09-2015;BBC-Effinergie Rénovation;;;;;;;111;111;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Avane-Aveney;H1c;;;;;;;;0;;;;;;;;;;;;;;;;10.32;7.44;0.17;;0.1;2.3;41.45;29.88;6.18;;1.84;;;;;;12.4;;;5.5;22.5;;28.3;15.5;;3.218;0;;;;;;;;;;;;;6248;8990;;;;;;https://www.observatoirebbc.org/projets/neuf/8990
9902;387;;25720;83;1948;;;;;;1;50;Effilogis;12-2015;BBC-Effinergie Rénovation;;;;;;;;;252;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Arguel;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.48;0.64;0.19;;0.05;;37;16;7;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9902;;;;;;https://www.observatoirebbc.org/projets/neuf/9902
9953;250;;25720;89;1900;;;;;;;0;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;217;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Beure;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.44;4.23;0.19;;0.07;;61;17;7;;3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9953;;;;;;https://www.observatoirebbc.org/projets/neuf/9953
10141;385;;25720;75;1969;;;;;;17;850;Effilogis;10-2017;BBC-Effinergie Rénovation;;;;;;;;;170;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Arguel;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.6;8.42;0.19;;0.1;;52;26;7;;4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10141;;;;;;https://www.observatoirebbc.org/projets/neuf/10141
10166;;;25720;78;1962;;;;;;;0;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Beure;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10166;;;;;;https://www.observatoirebbc.org/projets/neuf/10166
1619;350;;25720;55.9;;;;0;;;;0;Certifié. Appel à projets;12-2008;BBC-Effinergie;2010-04-01;;;;;202;;202;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Larnod;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.37;37.4;19.07;6.68;;5.38;;;;;;;6.94;;6.85;24.32;;68.33;15.73;14.68;3.89;0;;;;;;;;;;;;;;1619;;;;;;https://www.observatoirebbc.org/projets/renovation/1619
8990;270;;25720;81.65;1970;;45068;406.018018018018;0;;17;850;Perf In Mind. Effilogis;09-2015;BBC-Effinergie Rénovation;;;;;;;111;111;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Avane-Aveney;H1c;;;;;;;;0;;;;;;;;;;;;;;;;10.32;7.44;0.17;;0.1;2.3;41.45;29.88;6.18;;1.84;;;;;;12.4;;;5.5;22.5;;28.3;15.5;;3.218;0;;;;;;;;;;;;;6248;8990;;;;;;https://www.observatoirebbc.org/projets/renovation/8990
9902;387;;25720;83;1948;;;;;;1;50;Effilogis;12-2015;BBC-Effinergie Rénovation;;;;;;;;;252;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Arguel;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.48;0.64;0.19;;0.05;;37;16;7;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9902;;;;;;https://www.observatoirebbc.org/projets/renovation/9902
9953;250;;25720;89;1900;;;;;;;0;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;217;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Beure;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.44;4.23;0.19;;0.07;;61;17;7;;3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9953;;;;;;https://www.observatoirebbc.org/projets/renovation/9953
1172;287;;25770;92;1975;;;0;;;;0;Effilogis;12-2012;BBC-Effinergie Rénovation;;;;;;106;;107;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Franois;H1c;;;;;;;;0;;;;;;;;;;;;;;;;20.24;23.92;0.14;;0.09;2.46;62.48;73.82;5.21;;1.27;;;;;;;11.2;9.69;;20.7;;20.2;19.5;10.5;5.09;0;;;;;;;;;;;;;;1172;;;;;;https://www.observatoirebbc.org/projets/neuf/1172
9894;305;;25770;69;1967;;;;;;14;700;Effilogis;12-2015;BBC-Effinergie Rénovation;;;;;;;;;128;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Serre-les-Sapins;H1c;;;;;;;;0;;;;;;;;;;;;;;;;7.47;7.72;0.19;;0.15;;30;31;7;;6;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9894;;;;;;https://www.observatoirebbc.org/projets/neuf/9894
9925;290;;25770;69;1900;;;;;;14;700;Effilogis;02-2016;BBC-Effinergie Rénovation;2014-10-06;;;;;;;;189;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Franois;H1c;;;;;;;;0;;;;;;;;;;;;;;;;10.96;3.49;0.19;;0.1;;44;14;7;;4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9925;;;;;;https://www.observatoirebbc.org/projets/neuf/9925
10104;;;25770;67;1970;;;;;;3;150;Effilogis;04-2017;BBC-Effinergie Rénovation;;;;;;;;;170;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Franois;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10104;;;;;;https://www.observatoirebbc.org/projets/neuf/10104
1172;287;;25770;92;1975;;;0;;;;0;Effilogis;12-2012;BBC-Effinergie Rénovation;;;;;;106;;107;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Franois;H1c;;;;;;;;0;;;;;;;;;;;;;;;;20.24;23.92;0.14;;0.09;2.46;62.48;73.82;5.21;;1.27;;;;;;;11.2;9.69;;20.7;;20.2;19.5;10.5;5.09;0;;;;;;;;;;;;;;1172;;;;;;https://www.observatoirebbc.org/projets/renovation/1172
9894;305;;25770;69;1967;;;;;;14;700;Effilogis;12-2015;BBC-Effinergie Rénovation;;;;;;;;;128;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Serre-les-Sapins;H1c;;;;;;;;0;;;;;;;;;;;;;;;;7.47;7.72;0.19;;0.15;;30;31;7;;6;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9894;;;;;;https://www.observatoirebbc.org/projets/renovation/9894
9925;290;;25770;69;1900;;;;;;14;700;Effilogis;02-2016;BBC-Effinergie Rénovation;2014-10-06;;;;;;;;189;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Franois;H1c;;;;;;;;0;;;;;;;;;;;;;;;;10.96;3.49;0.19;;0.1;;44;14;7;;4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9925;;;;;;https://www.observatoirebbc.org/projets/renovation/9925
1250;1064;;25790;106;1772;;60555;338.296089385475;0;;2;100;Appel à projets;01-2012;BBC-Effinergie Rénovation;;;;;;179;;179;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Les Gras;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.33;0.68;0.21;;0.58;17.76;58.24;16.93;7.87;;5.67;;;;;;26.47;4.34;;3.53;29.39;;38.79;28.41;;11.5;0;;;;;;;;;;;;;30548;1250;;;;;;https://www.observatoirebbc.org/projets/neuf/1250
1250;1064;;25790;106;1772;;60555;338.296089385475;0;;2;100;Appel à projets;01-2012;BBC-Effinergie Rénovation;;;;;;179;;179;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Les Gras;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.33;0.68;0.21;;0.58;17.76;58.24;16.93;7.87;;5.67;;;;;;26.47;4.34;;3.53;29.39;;38.79;28.41;;11.5;0;;;;;;;;;;;;;30548;1250;;;;;;https://www.observatoirebbc.org/projets/renovation/1250
6130;680;;25800;-24.2;2016;;1136980;1268.95089285714;0;;2;100;Appel à projets;12-2016;Bepos Effinergie 2013;2015-07-01;;;;;;896;896;;Neuf - RT 2012;Tertiaire - Public;;Valdahon;H1c;-24.2;100;88;;;;;0;;;;;;;;;;;;;;;;;;;;;;4.2;6;20.9;;4.5;;;;;;;;;;;;;;;;0;;;;;;43020;;;;;;;107070;6130;179.02;83.53;64.38;52.33;67.3;https://www.observatoirebbc.org/projets/neuf/6130
8233;647;;25800;65;1930;;;0;;;;0;Certifié;01-2019;BBC-Effinergie Rénovation;;;;;;641;;1053;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Valdahon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;6.51;6.09;0.16;;0.08;1.41;31.48;24.46;5.91;;1.73;;;;;;18.6;20.3;13.1;19.3;72.8;;73.8;28.2;;27.4;0;;;;;;;;;;;;;;8233;;;;;;https://www.observatoirebbc.org/projets/neuf/8233
9862;650;;25800;62;1979;;;;;;2;100;Effilogis;10-2014;BBC-Effinergie Rénovation;;;;;;;;;248;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Valdahon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.05;1.3;0.19;;0.12;;41;26;7;;5;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9862;;;;;;https://www.observatoirebbc.org/projets/neuf/9862
6130;680;;25800;-24.2;2016;;1136980;1268.95089285714;0;;2;100;Appel à projets;12-2016;Bepos Effinergie 2013;2015-07-01;;;;;;896;896;;Neuf - RT 2012;Tertiaire - Public;;Valdahon;H1c;-24.2;100;88;;;;;0;;;;;;;;;;;;;;;;;;;;;;4.2;6;20.9;;4.5;;;;;;;;;;;;;;;;0;;;;;;43020;;;;;;;107070;6130;179.02;83.53;64.38;52.33;67.3;https://www.observatoirebbc.org/projets/renovation/6130
8233;647;;25800;65;1930;;;0;;;;0;Certifié;01-2019;BBC-Effinergie Rénovation;;;;;;641;;1053;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Valdahon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;6.51;6.09;0.16;;0.08;1.41;31.48;24.46;5.91;;1.73;;;;;;18.6;20.3;13.1;19.3;72.8;;73.8;28.2;;27.4;0;;;;;;;;;;;;;;8233;;;;;;https://www.observatoirebbc.org/projets/renovation/8233
9862;650;;25800;62;1979;;;;;;2;100;Effilogis;10-2014;BBC-Effinergie Rénovation;;;;;;;;;248;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Valdahon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.05;1.3;0.19;;0.12;;41;26;7;;5;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9862;;;;;;https://www.observatoirebbc.org/projets/renovation/9862
10137;280;;25820;86;1966;;;;;;2;100;Effilogis;09-2019;BBC-Effinergie Rénovation;;;;;;;;;138;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Laissey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.8;1.24;0.16;;0.2;;45;31;6;;8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10137;;;;;;https://www.observatoirebbc.org/projets/neuf/10137
994;340;;25870;82.15;1960;;;0;;;14;700;Certifié. Appel à projets;05-2012;BBC-Effinergie Rénovation;;;;;;794;;794;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;VIEILLEY;H1c;;;;;;;;0;;;;;;;;;;;;;;;;9.54;4.67;0.19;;0.1;1.46;38.3;18.76;6.96;;2.62;;;;;;59.59;27.1;3.36;3.75;146.55;;111.54;84.57;1.31;;0;;;;;;;;;;;;;;994;;;;;;https://www.observatoirebbc.org/projets/neuf/994
1045;250;;25870;61.4;1984;;115000;456.349206349206;0;;;0;Certifié;10-2012;BBC-Effinergie Rénovation;2011-01-01;;;;;252;;252;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Auxon Dessus;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.28;0.19;0.18;;0.16;4.52;41.84;7.7;6.73;;2;;;;;;26.97;3.27;;13.77;43.71;;74.61;38.65;;8.36;0;;;;;;9000;;;;;;;50000;1045;;;;;;https://www.observatoirebbc.org/projets/neuf/1045
1854;227;;25870;19.66;;;;0;;;;0;Certifié;06-2008;BBC-Effinergie;;;;;;180;;180;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Cusey sur l'Ognon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.12;26.71;10.19;7.13;;8.54;;;;;;8.26;3.68;;1.89;22.71;;50.99;15.58;;8.68;0;;;;;;;;;;;;;;1854;;;;;;https://www.observatoirebbc.org/projets/neuf/1854
2346;150;;25870;97.94;;;;0;;;5;250;Certifié;;BBC-Effinergie;2010-09-01;;;;;1742;;1742;;Neuf - RT 2005;Tertiaire - Privé;Immeuble Bureaux;GENEUILLE;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;6.72;42.95;5;32.29;7.83;3.15;;;;;;;149.04;58.11;6.58;173.87;299.23;;70.08;123.09;64.37;0;;;;;;;;;;;;;;2346;;;;;;https://www.observatoirebbc.org/projets/neuf/2346
8976;348;;25870;81.9;1960;;29210;251.810344827586;0;;17;850;Perf In Mind. Effilogis;12-2017;BBC-Effinergie Rénovation;;;;;;;116;116;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Chatillon le duc;H1c;;;;;;;;0;;;;;;;;;;;;;;;;12.23;5.69;0.16;;0.1;2.06;49.11;22.85;5.83;;2.07;;;;;;;9.8;1.2;2.7;26;;37.8;25.2;5.2;7.9;0;;;;;;;;;;;;;1219;8976;;;;;;https://www.observatoirebbc.org/projets/neuf/8976
9784;;;25870;76;1978;;;;;;19;950;Effilogis;10-2015;BBC-Effinergie Rénovation;;;;;;;;;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Auxon-Dessous;H1c;;;;;;;;0;;;;;;;;;;;;;;;;9.71;7.22;0.13;;0.12;;39;29;5;;5;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9784;;;;;;https://www.observatoirebbc.org/projets/neuf/9784
9818;;;25870;76;1973;;;;;;27;1350;Effilogis;07-2016;BBC-Effinergie Rénovation;;;;;;;;;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Geneuille;H1c;;;;;;;;0;;;;;;;;;;;;;;;;12.45;0.66;0.13;;0.17;;50;26;5;;7;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9818;;;;;;https://www.observatoirebbc.org/projets/neuf/9818
9826;;;25870;88;1970;;;;;;11;550;Effilogis;10-2015;BBC-Effinergie Rénovation;;;;;;;;;129;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Vieilley;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.65;2.49;0.19;;0.05;;53;10;7;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9826;;;;;;https://www.observatoirebbc.org/projets/neuf/9826
9849;230;;25870;79;1982;;;;;;11;550;Effilogis;06-2014;BBC-Effinergie Rénovation;;;;;;;;;184;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Auxon-Dessous;H1c;;;;;;;;0;;;;;;;;;;;;;;;;13.45;0.38;0.21;;0.05;;54;15;8;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9849;;;;;;https://www.observatoirebbc.org/projets/neuf/9849
9855;248;;25870;64;1975;;;;;;1;50;Effilogis;07-2013;BBC-Effinergie Rénovation;;;;;;;;;191;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Devecey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.36;0.64;0.16;;0.25;;34;16;6;;10;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9855;;;;;;https://www.observatoirebbc.org/projets/neuf/9855
9883;;;25870;93;1950;;;;;;;0;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Cussey-sur-l'Ognon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;0.95;1.23;0.19;;0.17;;31;49;7;;7;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9883;;;;;;https://www.observatoirebbc.org/projets/neuf/9883
9912;350;;25870;87;1965;;;;;;13;650;Effilogis;02-2016;BBC-Effinergie Rénovation;;;;;;;;;155;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Vieilley;H1c;;;;;;;;0;;;;;;;;;;;;;;;;13.94;4.98;0.13;;0.22;;56;20;5;;9;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9912;;;;;;https://www.observatoirebbc.org/projets/neuf/9912
9970;244;;25870;92;1970;;;;;;2;100;Effilogis;08-2017;BBC-Effinergie Rénovation;;;;;;;;;78;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Palise;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.8;0.5;0.16;;0.05;;56;20;6;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9970;;;;;;https://www.observatoirebbc.org/projets/neuf/9970
10013;220;;25870;51;12;;;;;;1;50;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;141;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Devecey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.16;0.52;0.16;;0.07;;29;13;6;;3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10013;;;;;;https://www.observatoirebbc.org/projets/neuf/10013
10016;220;;25870;51;12;;;;;;;0;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;181;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Devecey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.16;0.52;0.16;;0.07;;29;13;6;;3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10016;;;;;;https://www.observatoirebbc.org/projets/neuf/10016
10023;;;25870;80;1980;;;;;;18;900;Effilogis;;BBC-Effinergie Rénovation;;;;;;;;;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Geneuille;H1c;;;;;;;;0;;;;;;;;;;;;;;;;10.96;8.22;0.16;;0.17;;44;33;6;;7;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10023;;;;;;https://www.observatoirebbc.org/projets/neuf/10023
10034;250;;25870;91;1678;;;;;;2;100;Effilogis;12-2016;BBC-Effinergie Rénovation;;;;;;;;;266;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Cussey-sur-l'Ognon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;2.16;0.48;0.19;;0.15;;54;12;7;;6;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10034;;;;;;https://www.observatoirebbc.org/projets/neuf/10034
10049;220;;25870;74;1800;;;;;;2;100;Effilogis;05-2017;BBC-Effinergie Rénovation;2016-04-06;;;;;;;;162;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Devecey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.76;0.72;0.19;;0.1;;44;18;7;;4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10049;;;;;;https://www.observatoirebbc.org/projets/neuf/10049
10152;226;;25870;89;1980;;;;;;4;200;Effilogis;04-2018;BBC-Effinergie Rénovation;;;;;;;;;165;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Geneuille;H1c;;;;;;;;0;;;;;;;;;;;;;;;;12.7;4.48;0.19;;0.25;;51;18;7;;10;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10152;;;;;;https://www.observatoirebbc.org/projets/neuf/10152
10226;231;;25870;80;2003;;;;;;10;500;Effilogis;12-2019;BBC-Effinergie Rénovation;;;;;;;;;146;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Geneuille;H1c;;;;;;;;0;;;;;;;;;;;;;;;;3.05;;0.19;;0.1;;61;;7;;4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;10226;;;;;;https://www.observatoirebbc.org/projets/neuf/10226
1045;250;;25870;61.4;1984;;115000;456.349206349206;0;;;0;Certifié;10-2012;BBC-Effinergie Rénovation;2011-01-01;;;;;252;;252;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Auxon Dessus;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.28;0.19;0.18;;0.16;4.52;41.84;7.7;6.73;;2;;;;;;26.97;3.27;;13.77;43.71;;74.61;38.65;;8.36;0;;;;;;9000;;;;;;;50000;1045;;;;;;https://www.observatoirebbc.org/projets/renovation/1045
1854;227;;25870;19.66;;;;0;;;;0;Certifié;06-2008;BBC-Effinergie;;;;;;180;;180;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Cusey sur l'Ognon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.12;26.71;10.19;7.13;;8.54;;;;;;8.26;3.68;;1.89;22.71;;50.99;15.58;;8.68;0;;;;;;;;;;;;;;1854;;;;;;https://www.observatoirebbc.org/projets/renovation/1854
2346;150;;25870;97.94;;;;0;;;5;250;Certifié;;BBC-Effinergie;2010-09-01;;;;;1742;;1742;;Neuf - RT 2005;Tertiaire - Privé;Immeuble Bureaux;GENEUILLE;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;6.72;42.95;5;32.29;7.83;3.15;;;;;;;149.04;58.11;6.58;173.87;299.23;;70.08;123.09;64.37;0;;;;;;;;;;;;;;2346;;;;;;https://www.observatoirebbc.org/projets/renovation/2346
8976;348;;25870;81.9;1960;;29210;251.810344827586;0;;17;850;Perf In Mind. Effilogis;12-2017;BBC-Effinergie Rénovation;;;;;;;116;116;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Chatillon le duc;H1c;;;;;;;;0;;;;;;;;;;;;;;;;12.23;5.69;0.16;;0.1;2.06;49.11;22.85;5.83;;2.07;;;;;;;9.8;1.2;2.7;26;;37.8;25.2;5.2;7.9;0;;;;;;;;;;;;;1219;8976;;;;;;https://www.observatoirebbc.org/projets/renovation/8976
9784;;;25870;76;1978;;;;;;19;950;Effilogis;10-2015;BBC-Effinergie Rénovation;;;;;;;;;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Auxon-Dessous;H1c;;;;;;;;0;;;;;;;;;;;;;;;;9.71;7.22;0.13;;0.12;;39;29;5;;5;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;9784;;;;;;https://www.observatoirebbc.org/projets/renovation/9784
